State,District,Subdistrict Name,Facility Type,Facility Name,Facility Address,Latitude,Longitude,ActiveFlag_C,NOTIONAL_PHYSICAL,Location Type,Type Of Facility,Nin_N
Andhra Pradesh,Nellore,Venkatachalam,dis_h,Govt. General Hospital Nellore,NA,14.643694,78.535868,Y,Physical,Rural,Public,NA
Andhra Pradesh,Cuddapah,Proddatur,dis_h,DH Proddutur,NA,14.748321,78.551767,Y,Physical,Rural,Public,1111656680
Andhra Pradesh,Kurnool,NANDYAL,dis_h,DH Nandyal,NA,15.478569,78.483093,Y,Physical,Rural,Public,1113761330
Andhra Pradesh,Prakasam,Ongole,dis_h,RIMS Ongole TH,NA,15.488221,80.047857,Y,Physical,Rural,Public,1112183726
Andhra Pradesh,Kurnool,ORVAKAL,dis_h,GGH Kurnool,NA,15.820654,78.038088,Y,Physical,Rural,Public,1114137712
Andhra Pradesh,Anantapur,Anantapur,dis_h,GGH Anantapur,NA,15.9129,79.739987,Y,Physical,Rural,Public,NA
Andhra Pradesh,Krishna,Guduru,dis_h,DH Machilipatnam,NA,16.18438,81.134933,Y,Physical,Rural,Public,1111641740
Andhra Pradesh,Guntur,Kollipara,dis_h,DH Tenali,NA,16.242778,80.64,Y,Physical,Rural,Public,1113225443
Andhra Pradesh,Guntur,Prathipadu,dis_h,GGH GMC Guntur,NA,16.29737,80.410515,Y,Physical,Rural,Public,1113225831
Andhra Pradesh,Krishna,Kankipadu,dis_h,Sidhartha Medical College TH,NA,16.517012,80.671655,Y,Physical,Rural,Public,1111722839
Andhra Pradesh,West Godavari,Denduluru,dis_h,DH Eluru,NA,16.71066,81.095243,Y,Physical,Rural,Public,NA
Andhra Pradesh,East Godavari,Pedapudi,dis_h,GGH Kakinada,NA,16.945181,82.238647,Y,Physical,Rural,Public,1111673420
Andhra Pradesh,East Godavari,Kadiyam,dis_h,DH Rajahmundry,NA,17.000538,81.804034,Y,Physical,Rural,Public,2343866378
Andhra Pradesh,Vishakapatnam,CHC Gopalapatnam,dis_h,King George Hospital TH,NA,17.686816,83.218482,Y,Physical,Rural,Public,1113756561
Andhra Pradesh,Vizianagaram,Nellimarla,dis_h,DH Vizianagaram,NA,18.1144564,83.4147102,Y,Physical,Rural,Public,1111577274
Andhra Pradesh,Srikakulam,RIMS Srikakulam,dis_h,RIMS Srikakulam TH,NA,18.314318,83.888823,Y,Physical,Rural,Public,NA
Andhra Pradesh,Chittoor,Kuppam,phc,Mallanur,NA,12.662023,78.402736,Y,Physical,Rural,Public,2574442741
Andhra Pradesh,Chittoor,Puttur,phc,Sri Ranga Raja Puram,NA,12.7024,78.47318,Y,Physical,Rural,Public,7513776877
Andhra Pradesh,Chittoor,Puttur,phc,Arimakula Palli,NA,12.70248,78.47326,Y,Physical,Rural,Public,5786733278
Andhra Pradesh,Chittoor,Bangarupalem,phc,Thumbakuppam,NA,12.70287,78.37381,Y,Physical,Rural,Public,6838342563
Andhra Pradesh,Chittoor,Kuppam,phc,Kangondi,NA,12.71099,78.34146,Y,Physical,Rural,Public,6727463736
Andhra Pradesh,Chittoor,Kuppam,phc,Gudupalle,NA,12.747031,78.333016,Y,Physical,Rural,Public,5788373131
Andhra Pradesh,Chittoor,Kuppam,phc,PP Unit Kuppam,NA,12.747031,78.333016,Y,Physical,Urban,Public,8851487259
Andhra Pradesh,Chittoor,Kuppam,phc,Santhipuram,NA,12.88217,78.3714,Y,Physical,Rural,Public,5774747165
Andhra Pradesh,Chittoor,Kuppam,phc,Rallabaduguru,NA,12.88218,78.3714,Y,Physical,Rural,Public,2747643183
Andhra Pradesh,Chittoor,Venkatagiri Kota,phc,Ramakuppam,NA,12.89038,78.54819,Y,Physical,Rural,Public,1271477885
Andhra Pradesh,Chittoor,Venkatagiri Kota,phc,Veernamala,NA,12.89039,78.5482,Y,Physical,Rural,Public,3525711564
Andhra Pradesh,Chittoor,Venkatagiri Kota,phc,Venkatagiri Kota,NA,13.001168,78.479457,Y,Physical,Rural,Public,6854813430
Andhra Pradesh,Chittoor,Venkatagiri Kota,phc,Theertham,NA,13.02888,78.63018,Y,Physical,Rural,Public,4783653548
Andhra Pradesh,Chittoor,Venkatagiri Kota,phc,Baireddy Palli,NA,13.02889,78.63019,Y,Physical,Rural,Public,1512772524
Andhra Pradesh,Chittoor,Chittoor,phc,Gudipala,NA,13.06406,79.18753,Y,Physical,Rural,Public,2511685253
Andhra Pradesh,Chittoor,Chittoor,phc,Bommasamudram,NA,13.06409,79.18756,Y,Physical,Rural,Public,8637642458
Andhra Pradesh,Chittoor,Palamaner,phc,Pathikonda,NA,13.10968,78.68208,Y,Physical,Rural,Public,8273753825
Andhra Pradesh,Chittoor,Madanapalli,phc,Chinna Thippa Samudram,NA,13.11929,78.76311,Y,Physical,Rural,Public,6767853754
Andhra Pradesh,Chittoor,Bangarupalem,phc,Madireddypalli,NA,13.15786,79.00966,Y,Physical,Rural,Public,6136132526
Andhra Pradesh,Chittoor,Srikalahasti,phc,Buchi Naidu Kandriga,NA,13.15791,79.00971,Y,Physical,Rural,Public,2148473289
Andhra Pradesh,Chittoor,Bangarupalem,phc,Yadamari,NA,13.15792,79.00972,Y,Physical,Rural,Public,6675277682
Andhra Pradesh,Chittoor,Palamaner,phc,UFWC PALAMANER,NA,13.19908,78.746944,Y,Physical,Urban,Public,2868346533
Andhra Pradesh,Chittoor,Chittoor,phc,Kajoor UHC,NA,13.201461,79.08357,Y,Physical,Urban,Public,5215274126
Andhra Pradesh,Chittoor,Chittoor,phc,Thugundram,NA,13.20557,79.25628,Y,Physical,Rural,Public,2788432231
Andhra Pradesh,Chittoor,Srikalahasti,phc,K V B Puram,NA,13.210251,79.118689,Y,Physical,Rural,Public,3164132122
Andhra Pradesh,Chittoor,Chittoor,phc,Palasamudram,NA,13.21572,79.3763,Y,Physical,Rural,Public,2366648588
Andhra Pradesh,Chittoor,P  Kothakota,phc,Thalapulanenivaripalli,NA,13.217176,79.100329,Y,Physical,Rural,Public,7378174234
Andhra Pradesh,Chittoor,Palamaner,phc,Kolamasana Palli,NA,13.217176,79.100329,Y,Physical,Rural,Public,1515372140
Andhra Pradesh,Chittoor,Piler,phc,Thalapula,NA,13.217176,79.100329,Y,Physical,Rural,Public,3875238663
Andhra Pradesh,Chittoor,Punganur,phc,Mudibapanapalli,NA,13.217176,79.100329,Y,Physical,Rural,Public,1777756386
Andhra Pradesh,Chittoor,Sadum,phc,Yellankivaripalli,NA,13.217176,79.100329,Y,Physical,Rural,Public,7236713884
Andhra Pradesh,Chittoor,Tirupathi,phc,SAVE UHC,NA,13.217176,79.100329,Y,Physical,Urban,Public,3286647338
Andhra Pradesh,Chittoor,Tirupathi,phc,Yerramitta UHC,NA,13.217176,79.100329,Y,Physical,Urban,Public,3112524628
Andhra Pradesh,Chittoor,Tirupathi,phc,RASS UHC,NA,13.217176,79.100329,Y,Physical,Urban,Public,5342788238
Andhra Pradesh,Chittoor,Tirupathi,phc,MASS UHC,NA,13.217176,79.100329,Y,Physical,Urban,Public,7468861328
Andhra Pradesh,Chittoor,Srikalahasti,phc,Gajendra Nagar UHC,NA,13.217176,79.100329,Y,Physical,Urban,Public,4874425178
Andhra Pradesh,Chittoor,Srikalahasti,phc,Bhaskarpet UHC,NA,13.217176,79.100329,Y,Physical,Urban,Public,5484535835
Andhra Pradesh,Chittoor,Chittoor,phc,PP UNIT CHITTOOR,NA,13.217176,79.100329,Y,Physical,Urban,Public,6586442342
Andhra Pradesh,Chittoor,Srikalahasti,phc,UFWC SRIKALAHASTI,NA,13.217176,79.100329,Y,Physical,Urban,Public,3814826347
Andhra Pradesh,Chittoor,Puttur,phc,UFWC PUTTUR,NA,13.217176,79.100329,Y,Physical,Urban,Public,4863757532
Andhra Pradesh,Chittoor,Tirupathi,phc,PP UNIT TIRUPATHI,NA,13.217176,79.100329,Y,Physical,Urban,Public,6241484762
Andhra Pradesh,Chittoor,Palamaner,phc,Gangavaram,NA,13.217416,78.745754,Y,Physical,Rural,Public,5434566849
Andhra Pradesh,Chittoor,Chittoor,phc,Gangadhara Nellore,NA,13.23026,79.20106,Y,Physical,Rural,Public,3845853575
Andhra Pradesh,Chittoor,Bangarupalem,phc,Thavanampalli,NA,13.26491,79.02586,Y,Physical,Rural,Public,6564472444
Andhra Pradesh,Chittoor,Kuppam,phc,Paipalam,NA,13.26496,79.02591,Y,Physical,Rural,Public,3676842572
Andhra Pradesh,Chittoor,Puttur,phc,Gollapalli Puttur,NA,13.30272,78.90262,Y,Physical,Rural,Public,8238671468
Andhra Pradesh,Chittoor,Palamaner,phc,Peddapanjani,NA,13.307086,78.68659,Y,Physical,Rural,Public,7416646771
Andhra Pradesh,Chittoor,Tirupathi,phc,Vadamalapeta,NA,13.30993,79.06579,Y,Physical,Rural,Public,5757371884
Andhra Pradesh,Chittoor,Nagiri,phc,Vijayapuram,NA,13.32794,79.68124,Y,Physical,Rural,Public,4867662639
Andhra Pradesh,Chittoor,Venkatagiri Kota,phc,Vijalapuram,NA,13.32794,79.68124,Y,Physical,Rural,Public,8784856117
Andhra Pradesh,Chittoor,Palamaner,phc,Rayalpeta,NA,13.33737,78.77292,Y,Physical,Rural,Public,3551684883
Andhra Pradesh,Chittoor,P  Kothakota,phc,Puthalapattu,NA,13.3531,79.1265,Y,Physical,Rural,Public,4288528625
Andhra Pradesh,Chittoor,Nagiri,phc,Nindra,NA,13.3814,79.6974,Y,Physical,Rural,Public,8354761440
Andhra Pradesh,Chittoor,P  Kothakota,phc,Penumuru,NA,13.38451,79.21406,Y,Physical,Rural,Public,6471486420
Andhra Pradesh,Chittoor,P  Kothakota,phc,Irala,NA,13.387766,78.968418,Y,Physical,Rural,Public,4877266710
Andhra Pradesh,Chittoor,Nagiri,phc,Pichaturu,NA,13.399135,79.74139,Y,Physical,Rural,Public,4518885548
Andhra Pradesh,Chittoor,Chittoor,phc,Chavatapalli UHC,NA,13.399814,79.101749,Y,Physical,Urban,Public,6622887575
Andhra Pradesh,Chittoor,Satyavedu,phc,Nagalapuram,NA,13.42549,79.80779,Y,Physical,Rural,Public,4351883642
Andhra Pradesh,Chittoor,Madanapalli,phc,Ramarao Colony UHC,NA,13.433364,79.553498,Y,Physical,Urban,Public,1536554155
Andhra Pradesh,Chittoor,Satyavedu,phc,Chinnapanduru,NA,13.437331,78.691635,Y,Physical,Rural,Public,4218435784
Andhra Pradesh,Chittoor,Puttur,phc,Pachikapalam,NA,13.43838,79.551914,Y,Physical,Rural,Public,1518613136
Andhra Pradesh,Chittoor,Nagiri,phc,Narayanavanam,NA,13.44431,79.59361,Y,Physical,Rural,Public,4375556885
Andhra Pradesh,Chittoor,Puttur,phc,Karvetinagaram,NA,13.44439,79.44769,Y,Physical,Rural,Public,7842441664
Andhra Pradesh,Chittoor,Chandragiri,phc,Damalcheruvu,NA,13.45384,79.05839,Y,Physical,Rural,Public,4448611683
Andhra Pradesh,Chittoor,Sadum,phc,Peddaupparapalli,NA,13.45691,78.70796,Y,Physical,Rural,Public,1175153335
Andhra Pradesh,Chittoor,Sadum,phc,Somala,NA,13.45697,78.708,Y,Physical,Rural,Public,8373628414
Andhra Pradesh,Chittoor,Satyavedu,phc,Dasukuppam,NA,13.45697,79.92487,Y,Physical,Rural,Public,6441843577
Andhra Pradesh,Chittoor,Chandragiri,phc,Pakala,NA,13.46635,79.13625,Y,Physical,Rural,Public,7133788237
Andhra Pradesh,Chittoor,Punganur,phc,Chembakur,NA,13.46641,78.44508,Y,Physical,Rural,Public,7766367630
Andhra Pradesh,Chittoor,Punganur,phc,Ramasamudram,NA,13.46645,78.44512,Y,Physical,Rural,Public,8434335579
Andhra Pradesh,Chittoor,Madanapalli,phc,Bommanacheruvu,NA,13.497225,78.473241,Y,Physical,Rural,Public,3687755342
Andhra Pradesh,Chittoor,Chandragiri,phc,Kammapalli,NA,13.544525,79.442385,Y,Physical,Rural,Public,6385542482
Andhra Pradesh,Chittoor,Chandragiri,phc,Kuppambaduru,NA,13.54824,79.44444,Y,Physical,Rural,Public,3776783528
Andhra Pradesh,Chittoor,Punganur,phc,Chowde Palli,NA,13.550011,78.499989,Y,Physical,Rural,Public,6843358141
Andhra Pradesh,Chittoor,Sadum,phc,Kanduru,NA,13.554925,78.773831,Y,Physical,Rural,Public,5625611180
Andhra Pradesh,Nellore,Sullurpeta,phc,Tada,NA,13.57195,80.14374,Y,Physical,Rural,Public,6222715523
Andhra Pradesh,Chittoor,Piler,phc,Garnimitta,NA,13.57967,79.32437,Y,Physical,Rural,Public,2656748460
Andhra Pradesh,Chittoor,Sadum,phc,Pulicherla,NA,13.57973,79.12328,Y,Physical,Rural,Public,3626658847
Andhra Pradesh,Chittoor,Sadum,phc,Kaluru,NA,13.5923,79.55795,Y,Physical,Rural,Public,3151142274
Andhra Pradesh,Chittoor,Vayalpadu,phc,Nimmanapalle,NA,13.5923,78.67559,Y,Physical,Rural,Public,7834273539
Andhra Pradesh,Chittoor,Chittoor,phc,Nara Singarayani Peta,NA,13.60482,79.29187,Y,Physical,Rural,Public,6385377541
Andhra Pradesh,Chittoor,Satyavedu,phc,Varadaiahpalem,NA,13.61111,79.95779,Y,Physical,Rural,Public,3882146438
Andhra Pradesh,Chittoor,Chandragiri,phc,Naravaripalli,NA,13.618796,79.266257,Y,Physical,Rural,Public,7543477322
Andhra Pradesh,Chittoor,Urban Health Facilities,phc,IMA UHC Tirupathi,NA,13.628756,79.419179,Y,Physical,Urban,Public,1886863412
Andhra Pradesh,Chittoor,Vayalpadu,phc,Chinthaparthy,NA,13.63323,78.71128,Y,Physical,Rural,Public,2481664775
Andhra Pradesh,Chittoor,Chinnagottigallu,phc,Yerravaripalem,NA,13.63631,79.14911,Y,Physical,Rural,Public,8177783167
Andhra Pradesh,Chittoor,Chinnagottigallu,phc,Nerabailu,NA,13.63637,79.14917,Y,Physical,Rural,Public,4742322789
Andhra Pradesh,Chittoor,Piler,phc,Regallu,NA,13.64891,78.80211,Y,Physical,Rural,Public,5257226216
Andhra Pradesh,Chittoor,Chittoor,phc,Satyanarayanapuram UHC,NA,13.650844,79.430302,Y,Physical,Urban,Public,8761843146
Andhra Pradesh,Chittoor,Tirupathi,phc,Mangalam,NA,13.6514898,79.4619426,Y,Physical,Rural,Public,3482558677
Andhra Pradesh,Chittoor,Chinnagottigallu,phc,Bakarapet,NA,13.653672,79.158047,Y,Physical,Rural,Public,5283576873
Andhra Pradesh,Chittoor,Madanapalli,phc,Kurabalakota,NA,13.65839,78.50369,Y,Physical,Rural,Public,3853323784
Andhra Pradesh,Chittoor,Thambalapalli,phc,Kosuvaripalli,NA,13.6584,78.5037,Y,Physical,Rural,Public,6478325340
Andhra Pradesh,Chittoor,Sadum,phc,Rompicherla,NA,13.67099,79.01624,Y,Physical,Rural,Public,7634571876
Andhra Pradesh,Chittoor,Tirupathi,phc,Yerpedu,NA,13.70561,79.60656,Y,Physical,Rural,Public,8122262150
Andhra Pradesh,Chittoor,Kalikiri,phc,Medikurthi,NA,13.70878,78.78236,Y,Physical,Rural,Public,1837588233
Andhra Pradesh,Chittoor,Thambalapalli,phc,Pedda Thippa Samudram,NA,13.71326,78.14673,Y,Physical,Rural,Public,1348383751
Andhra Pradesh,Chittoor,Thambalapalli,phc,Kandukur,NA,13.71332,78.14679,Y,Physical,Rural,Public,3187286343
Andhra Pradesh,Chittoor,Tirupathi,phc,Renigunta,NA,13.71669,79.40547,Y,Physical,Rural,Public,2744781812
Andhra Pradesh,Anantapur, C.K.Palli,phc,N.S.Gate,NA,13.731006,77.496725,Y,Physical,Rural,Public,5737346675
Andhra Pradesh,Anantapur,Hindupur,phc,Chowluru,NA,13.73336,77.50054,Y,Physical,Rural,Public,3684714540
Andhra Pradesh,Chittoor,Vayalpadu,phc,Tharigonda,NA,13.73713,78.60743,Y,Physical,Rural,Public,8354587175
Andhra Pradesh,Chittoor,Srikalahasti,phc,Kovanur,NA,13.75276,79.77526,Y,Physical,Rural,Public,2446374270
Andhra Pradesh,Chittoor,Srikalahasti,phc,Thottambedu,NA,13.75598,79.68773,Y,Physical,Rural,Public,3783236288
Andhra Pradesh,Chittoor,Vayalpadu,phc,Gurramkonda,NA,13.75598,78.55878,Y,Physical,Rural,Public,4361583877
Andhra Pradesh,Chittoor,Thambalapalli,phc,Peddamandyam,NA,13.756,78.5588,Y,Physical,Rural,Public,2648418453
Andhra Pradesh,Chittoor,Kalikiri,phc,Mahal,NA,13.77794,78.79234,Y,Physical,Rural,Public,3686382338
Andhra Pradesh,Chittoor,Kalikiri,phc,Errakotapalli,NA,13.77799,78.79239,Y,Physical,Rural,Public,6236113558
Andhra Pradesh,Chittoor,Madanapalli,phc,B. Kothakota,NA,13.77823,79.06481,Y,Physical,Rural,Public,8773613735
Andhra Pradesh,Nellore,Sullurpeta,phc,Thogaramudi,NA,13.78518,80.11147,Y,Physical,Rural,Public,1154251282
Andhra Pradesh,Nellore,Naidupeta,phc,Doravarisatram,NA,13.7852,80.11149,Y,Physical,Rural,Public,3638575864
Andhra Pradesh,Anantapur,Madakasira,phc,Agali,NA,13.787,77.03708,Y,Physical,Rural,Public,8747157454
Andhra Pradesh,Nellore,Venkatagiri,phc,Balayapalli,NA,13.78857,79.92186,Y,Physical,Rural,Public,4822188811
Andhra Pradesh,Nellore,Venkatagiri,phc,Bangarupeta,NA,13.78857,79.92186,Y,Physical,Rural,Public,1862677869
Andhra Pradesh,Anantapur,Hindupur,phc,Lepakshi,NA,13.78918,77.58581,Y,Physical,Rural,Public,1536224510
Andhra Pradesh,Chittoor,Thambalapalli,phc,Molakalacheruvu,NA,13.79822,78.263277,Y,Physical,Rural,Public,7581785859
Andhra Pradesh,Chittoor,Chinnagottigallu,phc,Yellamanda,NA,13.7984734,79.04367109,Y,Physical,Rural,Public,4336584273
Andhra Pradesh,Anantapur,Hindupur,phc,Chilamathur,NA,13.80671,77.70327,Y,Physical,Rural,Public,7458244352
Andhra Pradesh,Anantapur,Urban Health Facilities,phc,PP Unit Hindupur,NA,13.818538,77.498875,Y,Physical,Urban,Public,1111728711
Andhra Pradesh,Anantapur,Madakasira,phc,Neelakantapuram,NA,13.83562,77.55316,Y,Physical,Rural,Public,2346486273
Andhra Pradesh,Chittoor,Srikalahasti,phc,Empedu,NA,13.8405,79.59684,Y,Physical,Rural,Public,3144853474
Andhra Pradesh,Chittoor,Tirupathi,phc,Papanaidupeta,NA,13.84794,79.50229,Y,Physical,Rural,Public,6785134831
Andhra Pradesh,Anantapur,Madakasira,phc,Rolla,NA,13.85329,77.07907,Y,Physical,Rural,Public,5614774742
Andhra Pradesh,Chittoor,Kalikiri,phc,Kalakada,NA,13.85562,78.82476,Y,Physical,Rural,Public,5428234743
Andhra Pradesh,Anantapur,Kalyandurg,phc,Muddinayanipalli,NA,13.869304,77.976585,Y,Physical,Rural,Public,1233511466
Andhra Pradesh,Anantapur, Tanakal,phc,Kokkanti,NA,13.87161,78.17296,Y,Physical,Rural,Public,4862262872
Andhra Pradesh,Anantapur,Madakasira,phc,Kallumarri,NA,13.874269,77.366896,Y,Physical,Rural,Public,3342672783
Andhra Pradesh,Nellore,Venkatagiri,phc,G.K.Palli,NA,13.904159,79.586055,Y,Physical,Rural,Public,1323611721
Andhra Pradesh,Cuddapah,Rayachoty,phc,Devapatla,NA,13.922,78.79601,Y,Physical,Rural,Public,4478553540
Andhra Pradesh,Cuddapah,Rayachoty,phc,Sambepalli,NA,13.92202,78.79603,Y,Physical,Rural,Public,4818524581
Andhra Pradesh,Anantapur,Hindupur,phc,Parigi,NA,13.92885,77.46737,Y,Physical,Rural,Public,2231316239
Andhra Pradesh,Nellore,Vakadu,phc,Chittamur,NA,13.92996,80.04421,Y,Physical,Rural,Public,3661625123
Andhra Pradesh,Nellore,Vakadu,phc,Eswarawaka,NA,13.92996,80.04421,Y,Physical,Rural,Public,5647714863
Andhra Pradesh,Nellore,Vakadu,phc,Gunupatipalem,NA,13.934525,79.965631,Y,Physical,Rural,Public,7258746242
Andhra Pradesh,Nellore,Gudur,phc,Athivaram,NA,13.94256,79.80616,Y,Physical,Rural,Public,4644364533
Andhra Pradesh,Cuddapah,Rayachoty,phc,T.Sakibanda,NA,13.9478,78.65373,Y,Physical,Rural,Public,8683614187
Andhra Pradesh,Cuddapah,Rayachoty,phc,Chinnamandem,NA,13.94787,78.6538,Y,Physical,Rural,Public,3872556844
Andhra Pradesh,Cuddapah,Rly. Kodur,phc,PHC Rly Kodur,NA,13.952397,79.35013,Y,Physical,Rural,Public,6658834533
Andhra Pradesh,Nellore,Urban Health Facilities,phc,Venkatagiri UFWC,NA,13.9667,79.5833,Y,Physical,Urban,Public,NA
Andhra Pradesh,Anantapur,Madakasira,phc,Gudibanda,NA,13.97291,77.09321,Y,Physical,Rural,Public,7186744327
Andhra Pradesh,Cuddapah,Rly. Kodur,phc,Y.Kota,NA,13.98081,79.40287,Y,Physical,Rural,Public,6883765171
Andhra Pradesh,Nellore,Vakadu,phc,Nidigurthy,NA,13.98348,80.11593,Y,Physical,Rural,Public,7765838557
Andhra Pradesh,Anantapur,Penukonda,phc,Somandepalli,NA,13.99491,77.57271,Y,Physical,Rural,Public,2733743286
Andhra Pradesh,Nellore,Vinjamur,phc,Kondapuram,NA,13.99923,80.00833,Y,Physical,Rural,Public,8183466278
Andhra Pradesh,Anantapur,Penukonda,phc,Gorantla,NA,14.00756,77.77181,Y,Physical,Rural,Public,7124873378
Andhra Pradesh,Anantapur,Madakasira,phc,Hemavathi,NA,14.01071,76.98041,Y,Physical,Rural,Public,2732774852
Andhra Pradesh,Cuddapah,L.R.Palli,phc,Galiveedu,NA,14.01247,78.54137,Y,Physical,Rural,Public,7861718430
Andhra Pradesh,Cuddapah,L.R.Palli,phc,Nooliveedu,NA,14.01248,78.54138,Y,Physical,Rural,Public,1363344878
Andhra Pradesh,Anantapur, Tanakal,phc,Nallacheruvu,NA,14.01704,78.16659,Y,Physical,Rural,Public,8843755268
Andhra Pradesh,Nellore,Vakadu,phc,Chinthota,NA,14.030015,80.073423,Y,Physical,Rural,Public,7412153210
Andhra Pradesh,Cuddapah,Rayachoty,phc,Yandapalli,NA,14.045086,78.688138,Y,Physical,Rural,Public,3356131221
Andhra Pradesh,Cuddapah,Rayachoty,phc,Rayavaram,NA,14.04697,79.00477,Y,Physical,Rural,Public,8473535378
Andhra Pradesh,Anantapur,Kadiri,phc,N.P.Kunta,NA,14.055762,78.411949,Y,Physical,Rural,Public,5788456530
Andhra Pradesh,Cuddapah,Rayachoty,phc,PPU Rayachoty,NA,14.058546,78.751886,Y,Physical,Urban,Public,3167288582
Andhra Pradesh,Cuddapah,Mydukur,phc,G.V.Sathtam,NA,14.061646,78.91468,Y,Physical,Rural,Public,1761255718
Andhra Pradesh,Anantapur,Penukonda,phc,Roddam,NA,14.07634,77.4054,Y,Physical,Rural,Public,6751838373
Andhra Pradesh,Anantapur,Urban Health Facilities,phc,Penukonda UFWC,NA,14.084431,77.597323,Y,Physical,Rural,Public,7887741150
Andhra Pradesh,Anantapur,Urban Health Facilities,phc,Boyapeta UPHC,NA,14.08596,77.599981,Y,Physical,Urban,Public,1111732283
Andhra Pradesh,Nellore,Kota,phc,Vallipedu,NA,14.091332,80.015763,Y,Physical,Rural,Public,5764334859
Andhra Pradesh,Nellore,Kota,phc,Chittedu,NA,14.0999,79.917,Y,Physical,Rural,Public,7586382579
Andhra Pradesh,Cuddapah,Rly. Kodur,phc,Pullampeta,NA,14.10362,79.18092,Y,Physical,Rural,Public,8857822418
Andhra Pradesh,Nellore,Gudur,phc,Chillakur,NA,14.10621,79.85831,Y,Physical,Rural,Public,4226485839
Andhra Pradesh,Nellore,Kota,phc,Chintavaram,NA,14.10622,79.85832,Y,Physical,Rural,Public,NA
Andhra Pradesh,Nellore,Kota,phc,Varagali,NA,14.10622,79.85832,Y,Physical,Rural,Public,6463465861
Andhra Pradesh,Anantapur,Urban Health Facilities,phc,Kadiri UFWC,NA,14.113027,78.160559,Y,Physical,Urban,Public,1111688154
Andhra Pradesh,Anantapur,Madakasira,phc,Kadirepalli,NA,14.124039,78.177488,Y,Physical,Rural,Public,4143758466
Andhra Pradesh,Nellore,Rapur,phc,Sydapuram,NA,14.13142,79.67252,Y,Physical,Rural,Public,8458321471
Andhra Pradesh,Nellore,Urban Health Facilities,phc,Malayanagar UPHC,NA,14.14042,79.836316,Y,Physical,Urban,Public,NA
Andhra Pradesh,Nellore,Urban Health Facilities,phc,Kranthinagar UPHC,NA,14.14042,79.836316,Y,Physical,Urban,Public,NA
Andhra Pradesh,Anantapur, Nallamada,phc,Pamudurthy,NA,14.141684,77.983144,Y,Physical,Rural,Public,7245464826
Andhra Pradesh,Nellore,Rapur,phc,Vepinapi,NA,14.14402,79.47985,Y,Physical,Rural,Public,2784634566
Andhra Pradesh,Anantapur,Madakasira,phc,Amarapuram,NA,14.14575,76.9445,Y,Physical,Rural,Public,8752481344
Andhra Pradesh,Nellore,Urban Health Facilities,phc,Gudur UFWC,NA,14.146319,79.850389,Y,Physical,Urban,Public,NA
Andhra Pradesh,Nellore,Gudur,phc,Ozili,NA,14.1534,79.8681,Y,Physical,Rural,Public,4788631622
Andhra Pradesh,Nellore,Gudur,phc,Pedapariya,NA,14.15344,79.86814,Y,Physical,Rural,Public,3487463220
Andhra Pradesh,Anantapur,Penukonda,phc,Kothacheruvu,NA,14.15554,77.73919,Y,Physical,Rural,Public,7714737181
Andhra Pradesh,Anantapur, Nallamada,phc,Bukkapatnam,NA,14.15867,77.84362,Y,Physical,Rural,Public,8186753433
Andhra Pradesh,Nellore,Naidupeta,phc,Thummuru,NA,14.16916,79.85181,Y,Physical,Rural,Public,3473728560
Andhra Pradesh,Nellore,Sullurpeta,phc,Pernadu,NA,14.17231,79.86486,Y,Physical,Rural,Public,3555522147
Andhra Pradesh,Cuddapah,Rayachoty,phc,T.Sundupally,NA,14.17281,79.16781,Y,Physical,Rural,Public,8384644111
Andhra Pradesh,Cuddapah,L.R.Palli,phc,Devalampalli,NA,14.18583,78.698517,Y,Physical,Rural,Public,6253725110
Andhra Pradesh,Anantapur,Penukonda,phc,Guttur,NA,14.186363,77.6255,Y,Physical,Rural,Public,4584264362
Andhra Pradesh,Cuddapah,Rayachoty,phc,Veerabally,NA,14.19179,78.88409,Y,Physical,Rural,Public,4855375749
Andhra Pradesh,Cuddapah,Rajampeta,phc,PPU Rajampeta,NA,14.196678,79.156632,Y,Physical,Urban,Public,8678562185
Andhra Pradesh,Cuddapah,Rly. Kodur,phc,Chitvel,NA,14.2043,79.34641,Y,Physical,Rural,Public,6748318174
Andhra Pradesh,Cuddapah,Vempalli,phc,Chakrayapeta,NA,14.21691,79.21681,Y,Physical,Rural,Public,3522887433
Andhra Pradesh,Cuddapah,Vempalli,phc,Surabhi,NA,14.21691,79.21681,Y,Physical,Rural,Public,7564677818
Andhra Pradesh,Cuddapah,Rajampeta,phc,Akepadu,NA,14.22316,79.12545,Y,Physical,Rural,Public,4571881830
Andhra Pradesh,Cuddapah,Rly. Kodur,phc,Mukkavaripalli,NA,14.22316,79.16781,Y,Physical,Rural,Public,6638567732
Andhra Pradesh,Cuddapah,Rly. Kodur,phc,Obulavaripally,NA,14.22316,79.16781,Y,Physical,Rural,Public,1216831253
Andhra Pradesh,Anantapur,Kadiri,phc,Talupula,NA,14.26174,78.24162,Y,Physical,Rural,Public,4434434611
Andhra Pradesh,Anantapur,Konakondla,phc,Nagasamudram,NA,14.26884,77.59593,Y,Physical,Rural,Public,6471833647
